;center_point;envelope
386;POINT (-64.08730022665338 -12.29564631043903);POLYGON ((-63.84024991999999 -12.46176251408224, -63.84979296 -12.45998898, -63.87256296 -12.44668302, -63.88462188 -12.44598102, -63.88876404 -12.44910798, -63.888813 -12.46530897, -63.90017712 -12.48152103, -63.89726112 -12.49929198, -63.90017208 -12.50561997, -63.90665388 -12.50988903, -63.92128608 -12.51139797, -63.94048992 -12.52662498, -63.95716116 -12.53082897, -63.96830604 -12.52560996, -63.99534096 -12.50283798, -64.00001088 -12.50262504, -64.00301795999999 -12.51428904, -64.00875816 -12.51756801, -64.01967516000001 -12.50778798, -64.03173912 -12.51500202, -64.03961987999999 -12.51474003, -64.05037092000001 -12.497013, -64.05945516 -12.49055703, -64.06522704 -12.49128801, -64.07523684 -12.50074296, -64.08328 -12.50032203, -64.08791712 -12.49666002, -64.08886788 -12.48473799, -64.09165104 -12.48357699, -64.09834488 -12.48514497, -64.10198195999999 -12.49255296, -64.11495312 -12.50356302, -64.122039 -12.50535096, -64.12204296 -12.48575103, -64.12808916 -12.47775597, -64.13450184 -12.47606901, -64.14323291999999 -12.48128604, -64.14606504 -12.50136603, -64.15134804 -12.50917497, -64.15690284 -12.51347796, -64.16406504 -12.513969, -64.17063899999999 -12.50997003, -64.17334403999999 -12.50359002, -64.17040212000001 -12.49113096, -64.17164916 -12.46674897, -64.18360296 -12.46551696, -64.18965492 -12.47161203, -64.19623212 -12.47244498, -64.20834108 -12.46218597, -64.21917816 -12.46192398, -64.231092 -12.45468699, -64.25170199999999 -12.47504598, -64.26943308 -12.48765498, -64.27884312 -12.50038998, -64.28390112 -12.50277597, -64.29034799999999 -12.50100801, -64.29828096 -12.49039404, -64.29023100000001 -12.46852197, -64.29219696 -12.45883599, -64.322676 -12.45624804, -64.34024991999999 -12.45847584020702, -64.34024991999999 -12.10158301, -63.84024991999999 -12.10158301, -63.84024991999999 -12.46176251408224))
387;POINT (-64.09024991999999 -11.85158301);POLYGON ((-64.34024991999999 -12.10158301, -64.34024991999999 -11.60158301, -63.84024991999999 -11.60158301, -63.84024991999999 -12.10158301, -64.34024991999999 -12.10158301))
388;POINT (-64.09024991999999 -11.35158301);POLYGON ((-64.34024991999999 -11.60158301, -64.34024991999999 -11.10158301, -63.84024991999999 -11.10158301, -63.84024991999999 -11.60158301, -64.34024991999999 -11.60158301))
389;POINT (-64.09024991999999 -10.85158301);POLYGON ((-64.34024991999999 -11.10158301, -64.34024991999999 -10.60158301, -63.84024991999999 -10.60158301, -63.84024991999999 -11.10158301, -64.34024991999999 -11.10158301))
390;POINT (-64.09024991999999 -10.35158301);POLYGON ((-64.34024991999999 -10.60158301, -64.34024991999999 -10.10158301, -63.84024991999999 -10.10158301, -63.84024991999999 -10.60158301, -64.34024991999999 -10.60158301))
391;POINT (-64.09024991999999 -9.851583009999999);POLYGON ((-64.34024991999999 -10.10158301, -64.34024991999999 -9.601583009999999, -63.84024991999999 -9.601583009999999, -63.84024991999999 -10.10158301, -64.34024991999999 -10.10158301))
392;POINT (-64.09024991999999 -9.351583009999999);POLYGON ((-64.34024991999999 -9.601583009999999, -64.34024991999999 -9.101583009999999, -63.84024991999999 -9.101583009999999, -63.84024991999999 -9.601583009999999, -64.34024991999999 -9.601583009999999))
393;POINT (-64.09024991999999 -8.851583009999999);POLYGON ((-64.34024991999999 -9.101583009999999, -64.34024991999999 -8.601583009999999, -63.84024991999999 -8.601583009999999, -63.84024991999999 -9.101583009999999, -64.34024991999999 -9.101583009999999))
394;POINT (-64.09024991999999 -8.351583009999999);POLYGON ((-64.34024991999999 -8.601583009999999, -64.34024991999999 -8.101583009999999, -63.84024991999999 -8.101583009999999, -63.84024991999999 -8.601583009999999, -64.34024991999999 -8.601583009999999))
395;POINT (-64.09024991999999 -7.851583009999999);POLYGON ((-64.34024991999999 -8.101583009999999, -64.34024991999999 -7.601583009999999, -63.84024991999999 -7.601583009999999, -63.84024991999999 -8.101583009999999, -64.34024991999999 -8.101583009999999))
396;POINT (-64.09024991999999 -7.351583009999999);POLYGON ((-64.34024991999999 -7.601583009999999, -64.34024991999999 -7.101583009999999, -63.84024991999999 -7.101583009999999, -63.84024991999999 -7.601583009999999, -64.34024991999999 -7.601583009999999))
397;POINT (-64.09024991999999 -6.851583009999999);POLYGON ((-64.34024991999999 -7.101583009999999, -64.34024991999999 -6.601583009999999, -63.84024991999999 -6.601583009999999, -63.84024991999999 -7.101583009999999, -64.34024991999999 -7.101583009999999))
398;POINT (-64.09024991999999 -6.351583009999999);POLYGON ((-64.34024991999999 -6.601583009999999, -64.34024991999999 -6.101583009999999, -63.84024991999999 -6.101583009999999, -63.84024991999999 -6.601583009999999, -64.34024991999999 -6.601583009999999))
399;POINT (-64.09024991999999 -5.851583009999999);POLYGON ((-64.34024991999999 -6.101583009999999, -64.34024991999999 -5.601583009999999, -63.84024991999999 -5.601583009999999, -63.84024991999999 -6.101583009999999, -64.34024991999999 -6.101583009999999))
400;POINT (-64.09024991999999 -5.351583009999999);POLYGON ((-64.34024991999999 -5.601583009999999, -64.34024991999999 -5.101583009999999, -63.84024991999999 -5.101583009999999, -63.84024991999999 -5.601583009999999, -64.34024991999999 -5.601583009999999))
401;POINT (-64.09024991999999 -4.851583009999999);POLYGON ((-64.34024991999999 -5.101583009999999, -64.34024991999999 -4.601583009999999, -63.84024991999999 -4.601583009999999, -63.84024991999999 -5.101583009999999, -64.34024991999999 -5.101583009999999))
402;POINT (-64.09024991999999 -4.351583009999999);POLYGON ((-64.34024991999999 -4.601583009999999, -64.34024991999999 -4.101583009999999, -63.84024991999999 -4.101583009999999, -63.84024991999999 -4.601583009999999, -64.34024991999999 -4.601583009999999))
403;POINT (-64.09024991999999 -3.851583009999999);POLYGON ((-64.34024991999999 -4.101583009999999, -64.34024991999999 -3.601583009999999, -63.84024991999999 -3.601583009999999, -63.84024991999999 -4.101583009999999, -64.34024991999999 -4.101583009999999))
404;POINT (-64.09024991999999 -3.351583009999999);POLYGON ((-64.34024991999999 -3.601583009999999, -64.34024991999999 -3.101583009999999, -63.84024991999999 -3.101583009999999, -63.84024991999999 -3.601583009999999, -64.34024991999999 -3.601583009999999))
405;POINT (-64.09024991999999 -2.851583009999999);POLYGON ((-64.34024991999999 -3.101583009999999, -64.34024991999999 -2.601583009999999, -63.84024991999999 -2.601583009999999, -63.84024991999999 -3.101583009999999, -64.34024991999999 -3.101583009999999))
406;POINT (-64.09024991999999 -2.351583009999999);POLYGON ((-64.34024991999999 -2.601583009999999, -64.34024991999999 -2.101583009999999, -63.84024991999999 -2.101583009999999, -63.84024991999999 -2.601583009999999, -64.34024991999999 -2.601583009999999))
407;POINT (-64.09024991999999 -1.851583009999999);POLYGON ((-64.34024991999999 -2.101583009999999, -64.34024991999999 -1.601583009999999, -63.84024991999999 -1.601583009999999, -63.84024991999999 -2.101583009999999, -64.34024991999999 -2.101583009999999))
408;POINT (-64.09024991999999 -1.351583009999999);POLYGON ((-64.34024991999999 -1.601583009999999, -64.34024991999999 -1.101583009999999, -63.84024991999999 -1.101583009999999, -63.84024991999999 -1.601583009999999, -64.34024991999999 -1.601583009999999))
409;POINT (-64.09024991999999 -0.8515830099999988);POLYGON ((-64.34024991999999 -1.101583009999999, -64.34024991999999 -0.6015830099999988, -63.84024991999999 -0.6015830099999988, -63.84024991999999 -1.101583009999999, -64.34024991999999 -1.101583009999999))
410;POINT (-64.09024991999999 -0.3515830099999988);POLYGON ((-64.34024991999999 -0.6015830099999988, -64.34024991999999 -0.1015830099999988, -63.84024991999999 -0.1015830099999988, -63.84024991999999 -0.6015830099999988, -64.34024991999999 -0.6015830099999988))
411;POINT (-64.09024991999999 0.1484169900000012);POLYGON ((-64.34024991999999 -0.1015830099999988, -64.34024991999999 0.3984169900000012, -63.84024991999999 0.3984169900000012, -63.84024991999999 -0.1015830099999988, -64.34024991999999 -0.1015830099999988))
412;POINT (-64.09024991999999 0.6484169900000012);POLYGON ((-64.34024991999999 0.3984169900000012, -64.34024991999999 0.8984169900000012, -63.84024991999999 0.8984169900000012, -63.84024991999999 0.3984169900000012, -64.34024991999999 0.3984169900000012))
413;POINT (-64.09014264926513 1.148313605420847);POLYGON ((-64.34024991999999 1.364758701780407, -64.33749216 1.36386198, -64.334718 1.37109996, -64.34024991999999 1.375003292677941, -64.34024991999999 1.387360971563242, -64.33693884 1.39190202, -64.32916284 1.39525398, -64.3275238900071 1.398416990000001, -63.84024991999999 1.398416990000001, -63.84024991999999 0.8984169900000012, -64.34024991999999 0.8984169900000012, -64.34024991999999 1.364758701780407))
414;POINT (-64.00551518915458 1.606885725757101);POLYGON ((-64.3275238900071 1.398416990000001, -64.32555384 1.40221899, -64.32444288000001 1.41108399, -64.32860700000001 1.41967404, -64.32555492 1.436319, -64.31749596 1.44048402, -64.31249808 1.44826596, -64.31249304000001 1.45667601, -64.30388508 1.460844, -64.30166496 1.46862297, -64.27833084 1.47885696, -64.275273 1.48582296, -64.26694008 1.48501296, -64.26110592000001 1.50021396, -64.23971687999999 1.51162299, -64.22276916 1.50747201, -64.21499208 1.50883299, -64.19443896 1.52521596, -64.19332692 1.54303497, -64.17443808 1.56330702, -64.17332496 1.57135896, -64.16721396 1.57633704, -64.15944084 1.57471398, -64.14360804 1.58277303, -64.13499216 1.577169, -64.12555116 1.57798899, -64.11166092000001 1.58966397, -64.10870316 1.60342002, -64.09471608 1.617444, -64.08694008000001 1.64051298, -64.074996 1.653003, -64.06471907999999 1.67634702, -64.06610616 1.68412599, -64.06082712 1.70195004, -64.06638516 1.70827704, -64.07166599999999 1.72609497, -64.06582392 1.73107098, -64.06471295999999 1.74020697, -64.06833204 1.74798603, -64.07610803999999 1.75159899, -64.07749800000001 1.75937796, -64.061937 1.78996104, -64.06138799999999 1.80579096, -64.05749316000001 1.81330101, -64.06221600000001 1.82107899, -64.05472296000001 1.82578698, -64.055556 1.84134501, -64.06471692 1.84495698, -64.07054891999999 1.85273298, -64.06138512 1.88304102, -64.06354239626947 1.898416990000001, -63.84024991999999 1.898416990000001, -63.84024991999999 1.398416990000001, -64.3275238900071 1.398416990000001))
415;POINT (-63.94080243106418 1.938744058296709);POLYGON ((-64.06354239626947 1.898416990000001, -64.06360596 1.89887004, -64.05999516 1.91415996, -64.06138584 1.93107303, -64.04471604 1.93443003, -64.04110992 1.94302602, -64.01860884 1.95163398, -64.017495 1.95914304, -63.99499608 1.98023301, -63.98693784 1.97942301, -63.97499592 1.99164096, -63.96721992 1.98857097, -63.96082596 1.992735, -63.95361012 1.98857799, -63.93804984 1.98967401, -63.92221812 1.98325998, -63.90610884 1.991862, -63.89805096 1.99277199, -63.89027712 1.98970101, -63.88722216 1.98273798, -63.85360788 1.97886501, -63.84555 1.964394, -63.84024991999999 1.96574244824416, -63.84024991999999 1.898416990000001, -64.06354239626947 1.898416990000001))
416;POINT (-63.93066403253825 2.671795577487993);POLYGON ((-63.84024991999999 2.411693336375361, -63.867276 2.42481699, -63.960696 2.455002, -63.97752312 2.46786903, -63.98778312 2.46528999, -64.00003392000001 2.47851801, -64.005093 2.47833702, -64.01197008 2.47007403, -64.02027203999999 2.46689901, -64.02443904 2.47218696, -64.03152815999999 2.47254201, -64.02972204 2.48218497, -64.037493 2.48717799, -64.03833 2.49440301, -64.05555096000001 2.49801399, -64.05833 2.50273998, -64.05666515999999 2.51328996, -64.04488092 2.53289304, -64.04838516 2.54898702, -64.04388516 2.55912201, -64.04388408 2.57356899, -64.03861008 2.57884704, -64.03316796 2.57521203, -64.02861108 2.57635197, -64.02388895999999 2.59106796, -64.00860516 2.60856603, -64.00943784 2.62051398, -63.99112392 2.63661003, -63.98526888 2.64579003, -63.98388504 2.65995702, -63.99091404 2.67045696, -63.98666604 2.67467697, -63.98499888 2.68634403, -64.00132595999999 2.699955, -64.00305108000001 2.70746001, -63.989163 2.71690101, -63.98360892 2.71634904, -63.98249688 2.72412603, -63.98640684 2.72511999, -63.98610588 2.73107196, -63.99860796 2.738844, -63.99861012 2.76023403, -63.99277416 2.76801399, -64.008882 2.77856703, -64.00888704 2.78745903, -64.01360808 2.79579303, -64.01418984 2.80695699, -64.00999296000001 2.81162403, -64.01277612 2.81940399, -64.04666400000001 2.83662396, -64.057221 2.85078501, -64.06638192 2.87995401, -64.06788304090873 2.898416990000001, -63.84024991999999 2.898416990000001, -63.84024991999999 2.411693336375361))
417;POINT (-64.01864874507886 3.168353482956739);POLYGON ((-64.06788304090873 2.898416990000001, -64.07110188 2.93800698, -64.10193984 2.95190001, -64.11082608 2.96078697, -64.124442 2.98079298, -64.12999788 3.00467502, -64.16027099999999 3.03301296, -64.17276984 3.05800497, -64.22000004 3.09606201, -64.234719 3.11468004, -64.23305184 3.13022799, -64.21860288000001 3.153006, -64.210275 3.17244996, -64.20777803999999 3.18912102, -64.21333212 3.22356204, -64.21333212 3.24662004, -64.24082892 3.31521003, -64.23388308 3.38439501, -64.24764872559591 3.398416990000001, -63.84024991999999 3.398416990000001, -63.84024991999999 2.898416990000001, -64.06788304090873 2.898416990000001))
418;POINT (-64.05952115189885 3.665241595213141);POLYGON ((-64.24764872559591 3.398416990000001, -64.24860492000001 3.39939099, -64.25471592 3.41133498, -64.25138808 3.42828099, -64.23943715999999 3.44328201, -64.20221316 3.47744799, -64.18943892 3.49523001, -64.18388807999999 3.48967197, -64.18638288 3.499947, -64.18333008 3.53827998, -64.18527012 3.55994604, -64.20555288 3.59077797, -64.24388316 3.62522304, -64.25722295999999 3.64800303, -64.27527516000001 3.66161697, -64.28055203999999 3.66967098, -64.28860883999999 3.69994896, -64.32749208 3.72078198, -64.34024991999999 3.733292197897716, -64.34024991999999 3.898416990000001, -63.98785392397931 3.898416990000001, -63.98583012 3.89717199, -63.98324000294606 3.898416990000001, -63.97725864663958 3.898416990000001, -63.96360804 3.86828001, -63.96082992 3.87021897, -63.95888484 3.887721, -63.95611104 3.889944, -63.94943916 3.88688796, -63.94644295712897 3.898416990000001, -63.84024991999999 3.898416990000001, -63.84024991999999 3.398416990000001, -64.24764872559591 3.398416990000001))
419;POINT (-64.18762743484399 3.997694452619695);MULTIPOLYGON (((-63.94644295712897 3.898416990000001, -63.94583016 3.90077496, -63.93749292 3.90161196, -63.93666384 3.91521897, -63.92777004 3.92522103, -63.91388088 3.92632902, -63.90082584 3.93411096, -63.89054712 3.93078303, -63.86628816 3.94105104, -63.85850784 3.94794504, -63.85388688 3.94494498, -63.85141908 3.94802802, -63.84971808 3.95022699, -63.84500784 3.94810299, -63.84024991999999 3.946728195503054, -63.84024991999999 3.898416990000001, -63.94644295712897 3.898416990000001)), ((-63.98324000294606 3.898416990000001, -63.97832808 3.90077802, -63.97725864663958 3.898416990000001, -63.98324000294606 3.898416990000001)), ((-64.34024991999999 4.130224450237238, -64.33498403999999 4.12938999, -64.30582800000001 4.13160498, -64.28916396 4.14411003, -64.27388304 4.14299601, -64.26582587999999 4.12660503, -64.25027712000001 4.12994601, -64.23166404 4.12411104, -64.21832712 4.11577902, -64.19027699999999 4.11688998, -64.17138312 4.12911297, -64.16388396000001 4.126608, -64.14694308 4.11049899, -64.13277816 4.106331, -64.11221604000001 4.09161096, -64.09582703999999 4.05383904, -64.09415988000001 4.04300403, -64.09944504000001 4.03494102, -64.09666116 4.02550002, -64.07526996 3.99994002, -64.05027011999999 3.95049699, -64.03855 3.945816, -64.03555403999999 3.94438698, -64.03516596 3.93458598, -64.00138211999999 3.93328197, -63.99666108 3.90383496, -63.98785392397931 3.898416990000001, -64.34024991999999 3.898416990000001, -64.34024991999999 4.130224450237238)))
420;POINT (-63.37347278342507 -12.62580963364519);POLYGON ((-63.34024991999999 -12.66199847114463, -63.34976088 -12.65630004, -63.35846208 -12.65685597, -63.36881388 -12.65918499, -63.38548008 -12.65030703, -63.40175784 -12.63360402, -63.40939308 -12.61068102, -63.42159204 -12.60631098, -63.43306596 -12.609009, -63.43984584 -12.60580896, -63.4399670326779 -12.60158301, -63.34024991999999 -12.60158301, -63.34024991999999 -12.66199847114463))
421;POINT (-63.569326997656 -12.30985015564958);POLYGON ((-63.4399670326779 -12.60158301, -63.44001504 -12.59990901, -63.42537384 -12.59620497, -63.43676388 -12.58425702, -63.43414884 -12.56544, -63.47345904 -12.56116797, -63.50119992 -12.56692302, -63.52999884 -12.54129903, -63.55133784 -12.50722602, -63.57562596 -12.50080596, -63.593091 -12.48925797, -63.61343712 -12.48487299, -63.62157492 -12.47247603, -63.65624904 -12.46142502, -63.67251996 -12.462786, -63.68421816 -12.45265704, -63.73317708 -12.43822203, -63.76375584 -12.44167596, -63.785763 -12.42754497, -63.79003584 -12.42910503, -63.80259192 -12.44684799, -63.810369 -12.44879298, -63.81751104 -12.44661003, -63.83342988 -12.46302999, -63.84024991999999 -12.46176251408224, -63.84024991999999 -12.10158301, -63.34024991999999 -12.10158301, -63.34024991999999 -12.60158301, -63.4399670326779 -12.60158301))
422;POINT (-63.59024991999999 -11.85158301);POLYGON ((-63.84024991999999 -12.10158301, -63.84024991999999 -11.60158301, -63.34024991999999 -11.60158301, -63.34024991999999 -12.10158301, -63.84024991999999 -12.10158301))
423;POINT (-63.59024991999999 -11.35158301);POLYGON ((-63.84024991999999 -11.60158301, -63.84024991999999 -11.10158301, -63.34024991999999 -11.10158301, -63.34024991999999 -11.60158301, -63.84024991999999 -11.60158301))
424;POINT (-63.59024991999999 -10.85158301);POLYGON ((-63.84024991999999 -11.10158301, -63.84024991999999 -10.60158301, -63.34024991999999 -10.60158301, -63.34024991999999 -11.10158301, -63.84024991999999 -11.10158301))
425;POINT (-63.59024991999999 -10.35158301);POLYGON ((-63.84024991999999 -10.60158301, -63.84024991999999 -10.10158301, -63.34024991999999 -10.10158301, -63.34024991999999 -10.60158301, -63.84024991999999 -10.60158301))
426;POINT (-63.59024991999999 -9.851583009999999);POLYGON ((-63.84024991999999 -10.10158301, -63.84024991999999 -9.601583009999999, -63.34024991999999 -9.601583009999999, -63.34024991999999 -10.10158301, -63.84024991999999 -10.10158301))
