;center_point;envelope
120;POINT (-45.3979455938621 -1.532995332570431);MULTIPOLYGON (((-45.33814119022367 -1.698939000000003, -45.33521112 -1.68475599, -45.32982408 -1.67667399, -45.32015196 -1.64288601, -45.31379616 -1.60834302, -45.30903084 -1.60024896, -45.29185704 -1.59275997, -45.28629 -1.595304, -45.27471816 -1.61056602, -45.27815112 -1.61876304, -45.27108216 -1.61556696, -45.26283888 -1.62665298, -45.24757416 -1.62232398, -45.25233696 -1.61525997, -45.25274484 -1.59494697, -45.25049016 -1.58525496, -45.24664896 -1.58355297, -45.248184 -1.57540698, -45.23486616 -1.555713, -45.23379012 -1.54854801, -45.20684916 -1.52957601, -45.19634904 -1.513647, -45.19404504 -1.515555, -45.18759312 -1.51256502, -45.18364896 -1.52282502, -45.18014796 -1.52342199, -45.17496792 -1.50935202, -45.17021592 -1.50822198, -45.17302608 -1.49761998, -45.16810308 -1.48984704, -45.16125012 -1.48743504, -45.161748 -1.47884202, -45.15700284 -1.47078297, -45.151344 -1.46830203, -45.15079608 -1.46058399, -45.15075 -1.46494899, -45.14737284 -1.46586699, -45.14317416 -1.462653, -45.141669 -1.47510198, -45.13555188 -1.482822, -45.14276484 -1.49109201, -45.13820112 -1.49127597, -45.13551012 -1.50208497, -45.127305 -1.50739704, -45.14528484 -1.522539, -45.13852512 -1.52120097, -45.12597588 -1.51124598, -45.12952296 -1.52931699, -45.12683592 -1.54362303, -45.12268116 -1.54725003, -45.11282004 -1.54457199, -45.10712016 -1.54843596, -45.11533896 -1.54186704, -45.12248712 -1.54532403, -45.12666996 -1.53989802, -45.12783312 -1.52896797, -45.12223512 -1.51407297, -45.12625092 -1.49610204, -45.12489516 -1.47509496, -45.12970404 -1.45905696, -45.121509 -1.45246302, -45.11928492 -1.43932302, -45.11266092 -1.43552502, -45.11413584 -1.43278596, -45.10471684 -1.415545895143357, -45.10471684 -1.491638378531425, -45.10889496 -1.495764, -45.10471684 -1.493599246288214, -45.10471684 -1.698939000000003, -45.33814119022367 -1.698939000000003)), ((-45.10905804 -1.40085702, -45.10471684 -1.4021415476959, -45.10471684 -1.403332544615385, -45.106272 -1.40599602, -45.10905804 -1.40085702)), ((-45.10471684 -1.398332766446735, -45.11113308 -1.38033099, -45.105768 -1.37210904, -45.10489716 -1.363302, -45.10471684 -1.363157132271398, -45.10471684 -1.398332766446735)), ((-45.10827396 -1.39668003, -45.11040012 -1.39282299, -45.11169684 -1.39159701, -45.11097684 -1.390653, -45.107424 -1.39432302, -45.10827396 -1.39668003)), ((-45.11213316 -1.38169602, -45.11125296 -1.38240702, -45.111339 -1.38448503, -45.11253384 -1.38597003, -45.11364012 -1.38543597, -45.11213316 -1.38169602)), ((-45.13579992 -1.48861296, -45.132912 -1.48518297, -45.13229316 -1.48653603, -45.13294584 -1.48892598, -45.13335084 -1.491273, -45.13479192 -1.49401296, -45.13579992 -1.48861296)), ((-45.13803192 -1.465947, -45.13437684 -1.46937204, -45.13695408 -1.47626397, -45.13803192 -1.465947)), ((-45.60471684 -1.343429638563863, -45.60296688 -1.34438004, -45.60471684 -1.342157958107941, -45.60471684 -1.340411733518699, -45.60270084 -1.33756596, -45.594882 -1.34045001, -45.58775004 -1.33287003, -45.58133196 -1.33988796, -45.58207104 -1.346274, -45.57614292 -1.35202104, -45.57964284 -1.33894404, -45.58701096 -1.33117101, -45.58458204 -1.32489702, -45.58776912 -1.31185899, -45.58058316 -1.29540897, -45.56356884 -1.27776204, -45.55196784 -1.27378098, -45.56191788 -1.28253402, -45.56138112 -1.28730402, -45.55434096 -1.29286701, -45.554391 -1.31848002, -45.56286684 -1.32853896, -45.57393288 -1.33126002, -45.57357684 -1.339767, -45.57060108 -1.33155198, -45.55703196 -1.32761799, -45.54723708 -1.30813704, -45.535023 -1.30253499, -45.53094996 -1.30960503, -45.53263404 -1.31782896, -45.52944084 -1.316214, -45.53577684 -1.32804396, -45.55036008 -1.32639003, -45.55819584 -1.33014204, -45.55997712 -1.34086302, -45.55227384 -1.35126297, -45.56343312 -1.35974898, -45.56924316 -1.37475297, -45.56143404 -1.36088397, -45.55006416 -1.35121401, -45.55412388 -1.33803504, -45.55175004 -1.33325703, -45.54807804 -1.33141302, -45.54082908 -1.33837497, -45.537039 -1.33813899, -45.52314408 -1.321893, -45.51740892 -1.301031, -45.50903604 -1.29246696, -45.50097204 -1.29166803, -45.50907816 -1.30458798, -45.50958504 -1.31235696, -45.50548212 -1.31993199, -45.51115104 -1.33356798, -45.52286508 -1.34096004, -45.52567488 -1.34918802, -45.52246512 -1.34273799, -45.51219684 -1.33923501, -45.51143004 -1.35171603, -45.52193088 -1.35810396, -45.52313292 -1.36551501, -45.54125784 -1.36752399, -45.54421308 -1.37308797, -45.53874288 -1.36893699, -45.52123212 -1.36738899, -45.51592608 -1.35992898, -45.51125616 -1.36078596, -45.50736816 -1.377603, -45.52675884 -1.40400396, -45.51851196 -1.41173604, -45.50450796 -1.39459401, -45.49155696 -1.38917196, -45.48984516 -1.37999502, -45.48014388 -1.37299401, -45.47637288 -1.362213, -45.46589616 -1.349622, -45.46837404 -1.32465303, -45.46520892 -1.31940099, -45.45359208 -1.31673699, -45.44695404 -1.31899104, -45.44435484 -1.311957, -45.43773084 -1.30947498, -45.44007516 -1.30476699, -45.44342208 -1.30581, -45.44711496 -1.30232997, -45.44328492 -1.29585699, -45.40974984 -1.28928096, -45.40422384 -1.29721203, -45.40636008 -1.29954996, -45.40175208 -1.30734504, -45.40480092 -1.32860898, -45.40788612 -1.33866801, -45.41763204 -1.35151902, -45.42439284 -1.34851698, -45.43213212 -1.33230402, -45.42753816 -1.351008, -45.43269912 -1.35250803, -45.43242804 -1.35840096, -45.44457804 -1.36504998, -45.44522784 -1.35142596, -45.44793792 -1.36252899, -45.45332496 -1.35999297, -45.46724292 -1.37309301, -45.46962396 -1.39246299, -45.47709288 -1.41346197, -45.47323008 -1.41940404, -45.47609784 -1.43383203, -45.47912112 -1.43618796, -45.48807612 -1.43123103, -45.47289708 -1.44641403, -45.47313216 -1.45616301, -45.48438216 -1.47502602, -45.473985 -1.47657897, -45.46982808 -1.47830202, -45.46735812 -1.49160897, -45.47322216 -1.49946804, -45.46440396 -1.49330196, -45.45306792 -1.49787504, -45.44986896 -1.51713198, -45.45651204 -1.52971704, -45.47430108 -1.52310699, -45.481284 -1.53290601, -45.48725712 -1.52996103, -45.48155112 -1.53647397, -45.48173904 -1.54333197, -45.48025908 -1.53384498, -45.47221704 -1.52617599, -45.443187 -1.54271502, -45.445176 -1.53783, -45.45414792 -1.53291096, -45.44452512 -1.50878196, -45.44844804 -1.49540103, -45.45903708 -1.48666401, -45.46015488 -1.476864, -45.44945316 -1.46164896, -45.44806608 -1.44853002, -45.44305812 -1.44943803, -45.428607 -1.42473699, -45.41919912 -1.42026102, -45.41664708 -1.41509601, -45.41168808 -1.42411401, -45.41584284 -1.43666901, -45.41596884 -1.45298304, -45.42830388 -1.46503404, -45.40481208 -1.48689396, -45.42278292 -1.46425302, -45.41244084 -1.45432899, -45.412641 -1.44186597, -45.40842504 -1.43372601, -45.39973284 -1.44255798, -45.39889404 -1.448946, -45.40615704 -1.44878904, -45.40572396 -1.45768104, -45.39647088 -1.46275398, -45.40472784 -1.45420497, -45.40418208 -1.45022904, -45.39774384 -1.45239102, -45.39446208 -1.44716796, -45.40408596 -1.43388702, -45.40188312 -1.42175403, -45.39351996 -1.41448698, -45.38396916 -1.42508898, -45.381006 -1.42155702, -45.37047708 -1.42619202, -45.36857412 -1.43636004, -45.36746388 -1.42599303, -45.36001296 -1.42776099, -45.38252916 -1.419489, -45.39062592 -1.41216597, -45.37644804 -1.39846797, -45.37676196 -1.39513797, -45.36477612 -1.39206303, -45.363168 -1.38594204, -45.36894816 -1.37845701, -45.34997112 -1.38874698, -45.35649 -1.39254003, -45.35485416 -1.40031, -45.35442792 -1.39282704, -45.34796988 -1.39368303, -45.34916184 -1.38845403, -45.35062992 -1.38201201, -45.36163908 -1.37696904, -45.37003392 -1.37782296, -45.36595584 -1.38727899, -45.37257696 -1.39119696, -45.37308492 -1.37663298, -45.37004796 -1.37372796, -45.37275408 -1.37282004, -45.37123488 -1.36252602, -45.36072216 -1.35741096, -45.34896312 -1.34139798, -45.33893496 -1.34863497, -45.34796988 -1.350117, -45.35416692 -1.35656496, -45.33795792 -1.35123903, -45.33072696 -1.36404702, -45.32940504 -1.36092798, -45.33413904 -1.35693198, -45.32764284 -1.35242001, -45.33412392 -1.35363096, -45.33186816 -1.34839404, -45.34021188 -1.34276103, -45.33953508 -1.33867503, -45.35922888 -1.32247296, -45.35506296 -1.31414904, -45.34142508 -1.30733901, -45.317097 -1.31773797, -45.309627 -1.33205904, -45.30961296 -1.34292798, -45.30668004 -1.33805502, -45.30051612 -1.342989, -45.306864 -1.35873198, -45.30269916 -1.36784601, -45.30485196 -1.38464703, -45.30053916 -1.39642596, -45.30122784 -1.37147904, -45.29709216 -1.367514, -45.29444508 -1.37299302, -45.29255508 -1.41820299, -45.29571516 -1.42612596, -45.29819592 -1.42427997, -45.29461608 -1.41471297, -45.30411792 -1.405962, -45.31139604 -1.41356097, -45.31547088 -1.41141096, -45.31336596 -1.41692103, -45.30345696 -1.40898996, -45.30094812 -1.419768, -45.30412116 -1.43069796, -45.31033188 -1.43351199, -45.31282884 -1.440324, -45.32146704 -1.44225, -45.322047 -1.44257598, -45.354087 -1.45281897, -45.37829484 -1.467855, -45.37989504 -1.47586698, -45.387855 -1.48138299, -45.38704716 -1.495494, -45.37889208 -1.51618401, -45.37243188 -1.515636, -45.37216008 -1.51329897, -45.37865592 -1.51347897, -45.38416716 -1.48456998, -45.37565712 -1.48223196, -45.36420516 -1.47028797, -45.34896204 -1.46736801, -45.34529688 -1.46952297, -45.34591716 -1.48757202, -45.35809416 -1.49673897, -45.35659008 -1.50865002, -45.36626508 -1.52161902, -45.36606492 -1.53166599, -45.37254708 -1.544634, -45.37446984 -1.54624104, -45.383778 -1.53707004, -45.39130884 -1.54167201, -45.39240216 -1.56446901, -45.39893616 -1.56983904, -45.39837384 -1.57451499, -45.39129516 -1.56449502, -45.38817 -1.54206297, -45.38004012 -1.54104102, -45.37437984 -1.54897101, -45.36919008 -1.54732698, -45.36608184 -1.53938502, -45.36245484 -1.53231201, -45.36218088 -1.52043903, -45.35352396 -1.51141599, -45.35274204 -1.49855697, -45.34190784 -1.490922, -45.33667884 -1.47411603, -45.32690016 -1.48084101, -45.32755716 -1.50301701, -45.33525 -1.50367401, -45.32684904 -1.506744, -45.32704992 -1.51671897, -45.32454612 -1.51412499, -45.32182416 -1.47324096, -45.30879684 -1.481562, -45.30997188 -1.48456098, -45.29766816 -1.49415399, -45.30990996 -1.51592598, -45.31001184 -1.529838, -45.31796208 -1.53995103, -45.31492692 -1.55481903, -45.32635008 -1.56182796, -45.33956712 -1.58622696, -45.33703992 -1.592442, -45.34091892 -1.60137099, -45.33823584 -1.61677701, -45.34066404 -1.62452997, -45.35263188 -1.61395299, -45.35863704 -1.62324801, -45.36582084 -1.622385, -45.35849412 -1.62546696, -45.35196984 -1.61646102, -45.34063704 -1.62878598, -45.354726 -1.66688496, -45.358542 -1.67225499, -45.37297692 -1.67485698, -45.38031912 -1.680633, -45.389385 -1.67995197, -45.38940012 -1.69133499, -45.397116 -1.69402401, -45.39931780341933 -1.698939000000003, -45.60471684 -1.698939000000003, -45.60471684 -1.343429638563863)), ((-45.299133 -1.42441704, -45.300762 -1.42390197, -45.30049596 -1.42259904, -45.29891808 -1.422666, -45.299133 -1.42441704)), ((-45.35583012 -1.34809299, -45.35596908 -1.35023598, -45.35830296 -1.35020997, -45.35828316 -1.34816499, -45.35583012 -1.34809299)), ((-45.37029267346506 -1.698939000000003, -45.37095804 -1.68611202, -45.36464904 -1.68022602, -45.35714988 -1.67925402, -45.3625251223519 -1.698939000000003, -45.37029267346506 -1.698939000000003)), ((-45.39695459644791 -1.698939000000003, -45.39545712 -1.69457202, -45.38887488 -1.69269201, -45.38783988 -1.68088797, -45.37980396 -1.68296796, -45.37442196 -1.677627, -45.36480096 -1.67535999, -45.37486008 -1.68891597, -45.37323756066464 -1.698939000000003, -45.39695459644791 -1.698939000000003)), ((-45.41247396 -1.41018696, -45.40615416 -1.39635702, -45.40311 -1.39379103, -45.397629 -1.39536297, -45.39717396 -1.40659002, -45.40636692 -1.41827301, -45.41247396 -1.41018696)), ((-45.48605688 -1.35961803, -45.48554712 -1.34942598, -45.47632212 -1.33694496, -45.47208492 -1.33655004, -45.46835892 -1.34381997, -45.47000808 -1.34990298, -45.48605688 -1.35961803)), ((-45.497286 -1.386558, -45.48550788 -1.359855, -45.47997612 -1.35882999, -45.48284316 -1.37052297, -45.49073184 -1.37865897, -45.49210596 -1.386243, -45.49697316 -1.38932397, -45.497286 -1.386558)), ((-45.51804216 -1.40022702, -45.50858496 -1.39003596, -45.51380496 -1.40077899, -45.51710112 -1.40307102, -45.51804216 -1.40022702)), ((-45.52842204 -1.20519099, -45.52333596 -1.22232402, -45.52466004 -1.22450499, -45.52882092 -1.22079897, -45.53107488 -1.23097797, -45.556866 -1.22650596, -45.57239388 -1.232181, -45.58969296 -1.24675398, -45.59289084 -1.24630398, -45.57672396 -1.22480496, -45.57011904 -1.20912201, -45.56200392 -1.21334796, -45.55909692 -1.21151196, -45.57042792 -1.20427596, -45.56633508 -1.201473, -45.56785941984877 -1.198939000000003, -45.54095740909091 -1.198939000000003, -45.54044604 -1.20103704, -45.52842204 -1.20519099)), ((-45.559404 -1.28339496, -45.53490312 -1.26497997, -45.52662492 -1.26666702, -45.53577612 -1.288269, -45.54573084 -1.28589498, -45.55279908 -1.29057696, -45.559404 -1.28339496)), ((-45.551376 -1.30075497, -45.55118808 -1.29070197, -45.54495504 -1.28845602, -45.53919 -1.29420198, -45.53952984 -1.29925998, -45.55116108 -1.30743603, -45.551376 -1.30075497)), ((-45.56775816 -1.27313298, -45.56438496 -1.26243198, -45.55662984 -1.25664597, -45.55472796 -1.25977104, -45.55905084 -1.26122598, -45.55731312 -1.26380799, -45.56118204 -1.27022004, -45.56775816 -1.27313298)), ((-45.60471684 -1.27073631940873, -45.59136516 -1.26506898, -45.59004792 -1.272699, -45.58774284 -1.26362997, -45.57976092 -1.25690103, -45.57676788 -1.26545598, -45.58130712 -1.27114803, -45.57733596 -1.27588104, -45.58732596 -1.2942, -45.59855004 -1.29466197, -45.60126984 -1.30266099, -45.60471684 -1.302648506503759, -45.60471684 -1.27073631940873)), ((-45.60471684 -1.303126743186837, -45.60010488 -1.30373397, -45.59656284 -1.29659004, -45.589806 -1.300095, -45.58871088 -1.32819696, -45.59480712 -1.33788096, -45.60262596 -1.33527303, -45.60471684 -1.337896277638953, -45.60471684 -1.303126743186837)))
121;POINT (-45.56319524757716 -1.189201172400563);MULTIPOLYGON (((-45.56785941984877 -1.198939000000003, -45.57143988 -1.19298699, -45.57001104 -1.18973304, -45.55427796 -1.18779804, -45.541917 -1.195002, -45.54095740909091 -1.198939000000003, -45.56785941984877 -1.198939000000003)), ((-45.60471684 -1.147243973574525, -45.60225516 -1.164213, -45.60471684 -1.172989829385188, -45.60471684 -1.147243973574525)), ((-45.60471684 -1.125567779392635, -45.60347592 -1.12672998, -45.60471684 -1.136093966314379, -45.60471684 -1.125567779392635)))
122;POINT (-45.08417168171423 -14.72152351974746);POLYGON ((-45.05365554341432 -14.698939, -45.05370516 -14.69900502, -45.06197112 -14.72450904, -45.08237916 -14.74832799, -45.09505008 -14.75242803, -45.10471684 -14.75068851328321, -45.10471684 -14.698939, -45.05365554341432 -14.698939))
123;POINT (-44.89831718484838 -14.39174876299928);POLYGON ((-44.60471684 -14.36756939053929, -44.61032412 -14.36499603, -44.61618312 -14.374692, -44.62518204 -14.375664, -44.63318304 -14.39402004, -44.63768016 -14.38974801, -44.64337608 -14.39147898, -44.64068904 -14.39572401, -44.64540684 -14.39764803, -44.65112292 -14.39682804, -44.65203912 -14.39312301, -44.65846512 -14.39531199, -44.662968 -14.407272, -44.65762884 -14.41591803, -44.66443212 -14.41769796, -44.66757204 -14.42340504, -44.66915316 -14.41575198, -44.67379608 -14.42404998, -44.68794012 -14.41623501, -44.68743612 -14.42109303, -44.69382396 -14.42304099, -44.69270616 -14.43218004, -44.69779188 -14.43160197, -44.70087888 -14.44934196, -44.70485184 -14.44613796, -44.71015212 -14.44768101, -44.71246584 -14.44351797, -44.71865892 -14.45056497, -44.72340516 -14.448609, -44.72524404 -14.45720301, -44.73767484 -14.46455997, -44.74166904 -14.46655302, -44.74301616 -14.46722397, -44.74762812 -14.46420096, -44.74907496 -14.47133499, -44.75632716 -14.47793397, -44.75986812 -14.47478703, -44.76243384 -14.47773903, -44.76895884 -14.47689204, -44.78163516 -14.48214903, -44.78715612 -14.48842896, -44.79395112 -14.48740503, -44.79391116 -14.49614403, -44.80438284 -14.49611199, -44.81785116 -14.48974998, -44.80989192 -14.49903402, -44.81340084 -14.50421397, -44.83282284 -14.49938196, -44.83408608 -14.50662498, -44.82344808 -14.515209, -44.83051992 -14.51989899, -44.83587816 -14.51804202, -44.83137888 -14.526702, -44.83447488 -14.53547799, -44.82601992 -14.53373604, -44.82393984 -14.53893003, -44.83246284 -14.54201802, -44.83948788 -14.53990698, -44.84669292 -14.54504004, -44.84651112 -14.55757704, -44.84954592 -14.56232499, -44.854542 -14.56217703, -44.853714 -14.56669296, -44.85837996 -14.57107596, -44.849691 -14.57069598, -44.84712708 -14.57503497, -44.84349216 -14.56586397, -44.84297088 -14.58039204, -44.85029184 -14.57711901, -44.85854916 -14.58047097, -44.86156812 -14.578758, -44.87554116 -14.59921401, -44.87605884 -14.59282698, -44.87904612 -14.59543797, -44.88996816 -14.59711197, -44.89606908 -14.60500902, -44.90979408 -14.60310399, -44.90757 -14.61293901, -44.91659592 -14.614218, -44.916264 -14.61921399, -44.93973312 -14.62710699, -44.94617784 -14.62328199, -44.94260988 -14.62977099, -44.95437504 -14.63355999, -44.95437792 -14.63741604, -44.96190912 -14.63140503, -44.98018092 -14.64305697, -44.97352308 -14.65165701, -44.98296588 -14.65139502, -44.982153 -14.657229, -44.98551684 -14.66168697, -44.99622108 -14.65839801, -44.99533116 -14.66736903, -45.039906 -14.68003797, -45.03874212 -14.68964304, -45.04458888 -14.69549601, -45.04639716 -14.68928097, -45.05365554341432 -14.698939, -45.10471684 -14.698939, -45.10471684 -14.198939, -44.60471684 -14.198939, -44.60471684 -14.36756939053929))
124;POINT (-44.85471684 -13.948939);POLYGON ((-45.10471684 -14.198939, -45.10471684 -13.698939, -44.60471684 -13.698939, -44.60471684 -14.198939, -45.10471684 -14.198939))
125;POINT (-44.85471684 -13.448939);POLYGON ((-45.10471684 -13.698939, -45.10471684 -13.198939, -44.60471684 -13.198939, -44.60471684 -13.698939, -45.10471684 -13.698939))
126;POINT (-44.85471684 -12.948939);POLYGON ((-45.10471684 -13.198939, -45.10471684 -12.698939, -44.60471684 -12.698939, -44.60471684 -13.198939, -45.10471684 -13.198939))
127;POINT (-44.85471684 -12.448939);POLYGON ((-45.10471684 -12.698939, -45.10471684 -12.198939, -44.60471684 -12.198939, -44.60471684 -12.698939, -45.10471684 -12.698939))
128;POINT (-44.85471684 -11.948939);POLYGON ((-45.10471684 -12.198939, -45.10471684 -11.698939, -44.60471684 -11.698939, -44.60471684 -12.198939, -45.10471684 -12.198939))
129;POINT (-44.85471684 -11.448939);POLYGON ((-45.10471684 -11.698939, -45.10471684 -11.198939, -44.60471684 -11.198939, -44.60471684 -11.698939, -45.10471684 -11.698939))
130;POINT (-44.85471684 -10.948939);POLYGON ((-45.10471684 -11.198939, -45.10471684 -10.698939, -44.60471684 -10.698939, -44.60471684 -11.198939, -45.10471684 -11.198939))
131;POINT (-44.85471684 -10.448939);POLYGON ((-45.10471684 -10.698939, -45.10471684 -10.198939, -44.60471684 -10.198939, -44.60471684 -10.698939, -45.10471684 -10.698939))
132;POINT (-44.85471684 -9.948939000000003);POLYGON ((-45.10471684 -10.198939, -45.10471684 -9.698939000000003, -44.60471684 -9.698939000000003, -44.60471684 -10.198939, -45.10471684 -10.198939))
133;POINT (-44.85471684 -9.448939000000003);POLYGON ((-45.10471684 -9.698939000000003, -45.10471684 -9.198939000000003, -44.60471684 -9.198939000000003, -44.60471684 -9.698939000000003, -45.10471684 -9.698939000000003))
134;POINT (-44.85471684 -8.948939000000003);POLYGON ((-45.10471684 -9.198939000000003, -45.10471684 -8.698939000000003, -44.60471684 -8.698939000000003, -44.60471684 -9.198939000000003, -45.10471684 -9.198939000000003))
135;POINT (-44.85471684 -8.448939000000003);POLYGON ((-45.10471684 -8.698939000000003, -45.10471684 -8.198939000000003, -44.60471684 -8.198939000000003, -44.60471684 -8.698939000000003, -45.10471684 -8.698939000000003))
