;center_point;envelope
514;POINT (-37.77498999999791 -6.812539999998749);POLYGON ((-37.7999899999979 -6.83753999999875, -37.7999899999979 -6.787539999998749, -37.74998999999791 -6.787539999998749, -37.74998999999791 -6.83753999999875, -37.7999899999979 -6.83753999999875))
515;POINT (-37.77498999999791 -6.76253999999875);POLYGON ((-37.7999899999979 -6.787539999998749, -37.7999899999979 -6.737539999998749, -37.74998999999791 -6.737539999998749, -37.74998999999791 -6.787539999998749, -37.7999899999979 -6.787539999998749))
516;POINT (-37.77498999999791 -6.712539999998749);POLYGON ((-37.7999899999979 -6.737539999998749, -37.7999899999979 -6.687539999998748, -37.74998999999791 -6.687539999998748, -37.74998999999791 -6.737539999998749, -37.7999899999979 -6.737539999998749))
517;POINT (-37.77498999999791 -6.662539999998748);POLYGON ((-37.7999899999979 -6.687539999998748, -37.7999899999979 -6.637539999998747, -37.74998999999791 -6.637539999998747, -37.74998999999791 -6.687539999998748, -37.7999899999979 -6.687539999998748))
518;POINT (-37.77498999999791 -6.612539999998746);POLYGON ((-37.7999899999979 -6.637539999998747, -37.7999899999979 -6.587539999998747, -37.74998999999791 -6.587539999998747, -37.74998999999791 -6.637539999998747, -37.7999899999979 -6.637539999998747))
519;POINT (-37.77498999999791 -6.562539999998746);POLYGON ((-37.7999899999979 -6.587539999998747, -37.7999899999979 -6.537539999998746, -37.74998999999791 -6.537539999998746, -37.74998999999791 -6.587539999998747, -37.7999899999979 -6.587539999998747))
520;POINT (-37.77498999999791 -6.512539999998745);POLYGON ((-37.7999899999979 -6.537539999998746, -37.7999899999979 -6.487539999998745, -37.74998999999791 -6.487539999998745, -37.74998999999791 -6.537539999998746, -37.7999899999979 -6.537539999998746))
521;POINT (-37.77498999999791 -6.462539999998745);POLYGON ((-37.7999899999979 -6.487539999998745, -37.7999899999979 -6.437539999998744, -37.74998999999791 -6.437539999998744, -37.74998999999791 -6.487539999998745, -37.7999899999979 -6.487539999998745))
522;POINT (-37.77498999999791 -6.412539999998744);POLYGON ((-37.7999899999979 -6.437539999998744, -37.7999899999979 -6.387539999998744, -37.74998999999791 -6.387539999998744, -37.74998999999791 -6.437539999998744, -37.7999899999979 -6.437539999998744))
523;POINT (-37.77498999999791 -6.362539999998743);POLYGON ((-37.7999899999979 -6.387539999998744, -37.7999899999979 -6.337539999998743, -37.74998999999791 -6.337539999998743, -37.74998999999791 -6.387539999998744, -37.7999899999979 -6.387539999998744))
524;POINT (-37.77496639112326 -6.313498415878072);POLYGON ((-37.7999899999979 -6.289598416088881, -37.79416999999921 -6.28863999999885, -37.77134999999907 -6.290549999997893, -37.7573199999988 -6.290369999998802, -37.75744304347736 -6.287539999998742, -37.74998999999791 -6.287539999998742, -37.74998999999791 -6.337539999998743, -37.7999899999979 -6.337539999998743, -37.7999899999979 -6.289598416088881))
525;POINT (-37.75877050480645 -6.26164869986074);POLYGON ((-37.75744304347736 -6.287539999998742, -37.75744999999915 -6.287379999997938, -37.77107999999862 -6.27266999999847, -37.77012999999897 -6.265239999998812, -37.76016999999774 -6.253689999997732, -37.77626999999848 -6.245479999997769, -37.76271999999881 -6.240739999999278, -37.76255999999883 -6.237539999998742, -37.74998999999791 -6.237539999998742, -37.74998999999791 -6.287539999998742, -37.75744304347736 -6.287539999998742))
526;POINT (-37.75821797111848 -6.224321890732772);POLYGON ((-37.76255999999883 -6.237539999998742, -37.76242999999886 -6.23493999999846, -37.77526999999827 -6.230949999999211, -37.76349999999911 -6.2185, -37.75272999999834 -6.214029999999184, -37.75318999999945 -6.198069999998552, -37.74998999999791 -6.195348853043734, -37.74998999999791 -6.237539999998742, -37.76255999999883 -6.237539999998742))
527;POINT (-37.74337730098616 -7.596116022162086);POLYGON ((-37.73130859348009 -7.587539999998761, -37.73459999999795 -7.596809999999095, -37.74110999999903 -7.59711999999854, -37.74374999999782 -7.603599999998551, -37.74535999999898 -7.608919999998761, -37.74998999999791 -7.613572830371858, -37.74998999999791 -7.587539999998761, -37.73130859348009 -7.587539999998761))
528;POINT (-37.72895526262559 -7.559524337893335);POLYGON ((-37.69998999999791 -7.549620242198537, -37.70615999999791 -7.550179999998363, -37.70973999999842 -7.559119999998074, -37.70622999999796 -7.56905999999799, -37.71065999999882 -7.573349999998754, -37.72067999999854 -7.581489999998666, -37.7283899999984 -7.579319999998916, -37.73130859348009 -7.587539999998761, -37.74998999999791 -7.587539999998761, -37.74998999999791 -7.53753999999876, -37.69998999999791 -7.53753999999876, -37.69998999999791 -7.549620242198537))
529;POINT (-37.7249899999979 -7.51253999999876);POLYGON ((-37.74998999999791 -7.53753999999876, -37.74998999999791 -7.487539999998759, -37.69998999999791 -7.487539999998759, -37.69998999999791 -7.53753999999876, -37.74998999999791 -7.53753999999876))
530;POINT (-37.7249899999979 -7.462539999998759);POLYGON ((-37.74998999999791 -7.487539999998759, -37.74998999999791 -7.437539999998759, -37.69998999999791 -7.437539999998759, -37.69998999999791 -7.487539999998759, -37.74998999999791 -7.487539999998759))
531;POINT (-37.7249899999979 -7.412539999998758);POLYGON ((-37.74998999999791 -7.437539999998759, -37.74998999999791 -7.387539999998758, -37.69998999999791 -7.387539999998758, -37.69998999999791 -7.437539999998759, -37.74998999999791 -7.437539999998759))
532;POINT (-37.7249899999979 -7.362539999998758);POLYGON ((-37.74998999999791 -7.387539999998758, -37.74998999999791 -7.337539999998757, -37.69998999999791 -7.337539999998757, -37.69998999999791 -7.387539999998758, -37.74998999999791 -7.387539999998758))
533;POINT (-37.7249899999979 -7.312539999998757);POLYGON ((-37.74998999999791 -7.337539999998757, -37.74998999999791 -7.287539999998756, -37.69998999999791 -7.287539999998756, -37.69998999999791 -7.337539999998757, -37.74998999999791 -7.337539999998757))
534;POINT (-37.7249899999979 -7.262539999998756);POLYGON ((-37.74998999999791 -7.287539999998756, -37.74998999999791 -7.237539999998756, -37.69998999999791 -7.237539999998756, -37.69998999999791 -7.287539999998756, -37.74998999999791 -7.287539999998756))
535;POINT (-37.7249899999979 -7.212539999998755);POLYGON ((-37.74998999999791 -7.237539999998756, -37.74998999999791 -7.187539999998755, -37.69998999999791 -7.187539999998755, -37.69998999999791 -7.237539999998756, -37.74998999999791 -7.237539999998756))
536;POINT (-37.7249899999979 -7.162539999998755);POLYGON ((-37.74998999999791 -7.187539999998755, -37.74998999999791 -7.137539999998754, -37.69998999999791 -7.137539999998754, -37.69998999999791 -7.187539999998755, -37.74998999999791 -7.187539999998755))
537;POINT (-37.7249899999979 -7.112539999998754);POLYGON ((-37.74998999999791 -7.137539999998754, -37.74998999999791 -7.087539999998754, -37.69998999999791 -7.087539999998754, -37.69998999999791 -7.137539999998754, -37.74998999999791 -7.137539999998754))
538;POINT (-37.7249899999979 -7.062539999998753);POLYGON ((-37.74998999999791 -7.087539999998754, -37.74998999999791 -7.037539999998753, -37.69998999999791 -7.037539999998753, -37.69998999999791 -7.087539999998754, -37.74998999999791 -7.087539999998754))
539;POINT (-37.7249899999979 -7.012539999998753);POLYGON ((-37.74998999999791 -7.037539999998753, -37.74998999999791 -6.987539999998752, -37.69998999999791 -6.987539999998752, -37.69998999999791 -7.037539999998753, -37.74998999999791 -7.037539999998753))
540;POINT (-37.7249899999979 -6.962539999998753);POLYGON ((-37.74998999999791 -6.987539999998752, -37.74998999999791 -6.937539999998751, -37.69998999999791 -6.937539999998751, -37.69998999999791 -6.987539999998752, -37.74998999999791 -6.987539999998752))
541;POINT (-37.7249899999979 -6.91253999999875);POLYGON ((-37.74998999999791 -6.937539999998751, -37.74998999999791 -6.887539999998751, -37.69998999999791 -6.887539999998751, -37.69998999999791 -6.937539999998751, -37.74998999999791 -6.937539999998751))
542;POINT (-37.7249899999979 -6.86253999999875);POLYGON ((-37.74998999999791 -6.887539999998751, -37.74998999999791 -6.83753999999875, -37.69998999999791 -6.83753999999875, -37.69998999999791 -6.887539999998751, -37.74998999999791 -6.887539999998751))
543;POINT (-37.7249899999979 -6.812539999998749);POLYGON ((-37.74998999999791 -6.83753999999875, -37.74998999999791 -6.787539999998749, -37.69998999999791 -6.787539999998749, -37.69998999999791 -6.83753999999875, -37.74998999999791 -6.83753999999875))
544;POINT (-37.7249899999979 -6.76253999999875);POLYGON ((-37.74998999999791 -6.787539999998749, -37.74998999999791 -6.737539999998749, -37.69998999999791 -6.737539999998749, -37.69998999999791 -6.787539999998749, -37.74998999999791 -6.787539999998749))
545;POINT (-37.7249899999979 -6.712539999998749);POLYGON ((-37.74998999999791 -6.737539999998749, -37.74998999999791 -6.687539999998748, -37.69998999999791 -6.687539999998748, -37.69998999999791 -6.737539999998749, -37.74998999999791 -6.737539999998749))
546;POINT (-37.7249899999979 -6.662539999998748);POLYGON ((-37.74998999999791 -6.687539999998748, -37.74998999999791 -6.637539999998747, -37.69998999999791 -6.637539999998747, -37.69998999999791 -6.687539999998748, -37.74998999999791 -6.687539999998748))
547;POINT (-37.7249899999979 -6.612539999998746);POLYGON ((-37.74998999999791 -6.637539999998747, -37.74998999999791 -6.587539999998747, -37.69998999999791 -6.587539999998747, -37.69998999999791 -6.637539999998747, -37.74998999999791 -6.637539999998747))
548;POINT (-37.7249899999979 -6.562539999998746);POLYGON ((-37.74998999999791 -6.587539999998747, -37.74998999999791 -6.537539999998746, -37.69998999999791 -6.537539999998746, -37.69998999999791 -6.587539999998747, -37.74998999999791 -6.587539999998747))
549;POINT (-37.7249899999979 -6.512539999998745);POLYGON ((-37.74998999999791 -6.537539999998746, -37.74998999999791 -6.487539999998745, -37.69998999999791 -6.487539999998745, -37.69998999999791 -6.537539999998746, -37.74998999999791 -6.537539999998746))
550;POINT (-37.7249899999979 -6.462539999998745);POLYGON ((-37.74998999999791 -6.487539999998745, -37.74998999999791 -6.437539999998744, -37.69998999999791 -6.437539999998744, -37.69998999999791 -6.487539999998745, -37.74998999999791 -6.487539999998745))
551;POINT (-37.7249899999979 -6.412539999998744);POLYGON ((-37.74998999999791 -6.437539999998744, -37.74998999999791 -6.387539999998744, -37.69998999999791 -6.387539999998744, -37.69998999999791 -6.437539999998744, -37.74998999999791 -6.437539999998744))
552;POINT (-37.7249899999979 -6.362539999998743);POLYGON ((-37.74998999999791 -6.387539999998744, -37.74998999999791 -6.337539999998743, -37.69998999999791 -6.337539999998743, -37.69998999999791 -6.387539999998744, -37.74998999999791 -6.387539999998744))
553;POINT (-37.7249899999979 -6.312539999998743);POLYGON ((-37.74998999999791 -6.337539999998743, -37.74998999999791 -6.287539999998742, -37.69998999999791 -6.287539999998742, -37.69998999999791 -6.337539999998743, -37.74998999999791 -6.337539999998743))
554;POINT (-37.7249899999979 -6.262539999998742);POLYGON ((-37.74998999999791 -6.287539999998742, -37.74998999999791 -6.237539999998742, -37.69998999999791 -6.237539999998742, -37.69998999999791 -6.287539999998742, -37.74998999999791 -6.287539999998742))
555;POINT (-37.72466553401056 -6.212874059873818);POLYGON ((-37.74998999999791 -6.195348853043734, -37.74202999999943 -6.188579999998183, -37.73925702258799 -6.187539999998741, -37.69998999999791 -6.187539999998741, -37.69998999999791 -6.237539999998742, -37.74998999999791 -6.237539999998742, -37.74998999999791 -6.195348853043734))
556;POINT (-37.71532957996798 -6.183753617815518);POLYGON ((-37.73925702258799 -6.187539999998741, -37.71605999999883 -6.178839999998672, -37.70864999999867 -6.176609999998618, -37.69998999999791 -6.184300656798246, -37.69998999999791 -6.187539999998741, -37.73925702258799 -6.187539999998741))
557;POINT (-37.69000383682048 -7.542955240125583);POLYGON ((-37.67729613636317 -7.53753999999876, -37.68179999999847 -7.547969999997804, -37.69998999999791 -7.549620242198537, -37.69998999999791 -7.53753999999876, -37.67729613636317 -7.53753999999876))
558;POINT (-37.67652910383307 -7.510332533055609);POLYGON ((-37.64998999999791 -7.529523020616583, -37.65917999999874 -7.522729999998774, -37.67628999999943 -7.535209999998187, -37.67729613636317 -7.53753999999876, -37.69998999999791 -7.53753999999876, -37.69998999999791 -7.487539999998759, -37.64998999999791 -7.487539999998759, -37.64998999999791 -7.529523020616583))
559;POINT (-37.67498999999791 -7.462539999998759);POLYGON ((-37.69998999999791 -7.487539999998759, -37.69998999999791 -7.437539999998759, -37.64998999999791 -7.437539999998759, -37.64998999999791 -7.487539999998759, -37.69998999999791 -7.487539999998759))
560;POINT (-37.67498999999791 -7.412539999998758);POLYGON ((-37.69998999999791 -7.437539999998759, -37.69998999999791 -7.387539999998758, -37.64998999999791 -7.387539999998758, -37.64998999999791 -7.437539999998759, -37.69998999999791 -7.437539999998759))
561;POINT (-37.67498999999791 -7.362539999998758);POLYGON ((-37.69998999999791 -7.387539999998758, -37.69998999999791 -7.337539999998757, -37.64998999999791 -7.337539999998757, -37.64998999999791 -7.387539999998758, -37.69998999999791 -7.387539999998758))
562;POINT (-37.67498999999791 -7.312539999998757);POLYGON ((-37.69998999999791 -7.337539999998757, -37.69998999999791 -7.287539999998756, -37.64998999999791 -7.287539999998756, -37.64998999999791 -7.337539999998757, -37.69998999999791 -7.337539999998757))
563;POINT (-37.67498999999791 -7.262539999998756);POLYGON ((-37.69998999999791 -7.287539999998756, -37.69998999999791 -7.237539999998756, -37.64998999999791 -7.237539999998756, -37.64998999999791 -7.287539999998756, -37.69998999999791 -7.287539999998756))
564;POINT (-37.67498999999791 -7.212539999998755);POLYGON ((-37.69998999999791 -7.237539999998756, -37.69998999999791 -7.187539999998755, -37.64998999999791 -7.187539999998755, -37.64998999999791 -7.237539999998756, -37.69998999999791 -7.237539999998756))
565;POINT (-37.67498999999791 -7.162539999998755);POLYGON ((-37.69998999999791 -7.187539999998755, -37.69998999999791 -7.137539999998754, -37.64998999999791 -7.137539999998754, -37.64998999999791 -7.187539999998755, -37.69998999999791 -7.187539999998755))
566;POINT (-37.67498999999791 -7.112539999998754);POLYGON ((-37.69998999999791 -7.137539999998754, -37.69998999999791 -7.087539999998754, -37.64998999999791 -7.087539999998754, -37.64998999999791 -7.137539999998754, -37.69998999999791 -7.137539999998754))
567;POINT (-37.67498999999791 -7.062539999998753);POLYGON ((-37.69998999999791 -7.087539999998754, -37.69998999999791 -7.037539999998753, -37.64998999999791 -7.037539999998753, -37.64998999999791 -7.087539999998754, -37.69998999999791 -7.087539999998754))
568;POINT (-37.67498999999791 -7.012539999998753);POLYGON ((-37.69998999999791 -7.037539999998753, -37.69998999999791 -6.987539999998752, -37.64998999999791 -6.987539999998752, -37.64998999999791 -7.037539999998753, -37.69998999999791 -7.037539999998753))
569;POINT (-37.67498999999791 -6.962539999998753);POLYGON ((-37.69998999999791 -6.987539999998752, -37.69998999999791 -6.937539999998751, -37.64998999999791 -6.937539999998751, -37.64998999999791 -6.987539999998752, -37.69998999999791 -6.987539999998752))
570;POINT (-37.67498999999791 -6.91253999999875);POLYGON ((-37.69998999999791 -6.937539999998751, -37.69998999999791 -6.887539999998751, -37.64998999999791 -6.887539999998751, -37.64998999999791 -6.937539999998751, -37.69998999999791 -6.937539999998751))
571;POINT (-37.67498999999791 -6.86253999999875);POLYGON ((-37.69998999999791 -6.887539999998751, -37.69998999999791 -6.83753999999875, -37.64998999999791 -6.83753999999875, -37.64998999999791 -6.887539999998751, -37.69998999999791 -6.887539999998751))
572;POINT (-37.67498999999791 -6.812539999998749);POLYGON ((-37.69998999999791 -6.83753999999875, -37.69998999999791 -6.787539999998749, -37.64998999999791 -6.787539999998749, -37.64998999999791 -6.83753999999875, -37.69998999999791 -6.83753999999875))
573;POINT (-37.67498999999791 -6.76253999999875);POLYGON ((-37.69998999999791 -6.787539999998749, -37.69998999999791 -6.737539999998749, -37.64998999999791 -6.737539999998749, -37.64998999999791 -6.787539999998749, -37.69998999999791 -6.787539999998749))
